Longitude,latitude,Temperature_17_09,Temperature_18_09,Temperature_19_09,Temperature_20_09,Temperature_22_09,Temperature_23_09,Temperature_24_09,Temperature_25_09,Temperature_26_09,Temperature_27_09,Temperature_28_09,Temperature_28_09,Temperature_28_09,Temperature_29_09,Temperature_30_09,Temperature_01_10,Temperature_02_10,Temperature_03_10,Temperature_04_10,Temperature_05_10,Temperature_06_10,Temperature_07_10,Temperature_08_10,Temperature_09_10,Temperature_10_10,Temperature_11_10,Temperature_12_10,Temperature_12_10,Temperature_13_10,Temperature_14_10,Temperature_15_10
-138,25,45.0,40.31496,38.110237,45.0,41.417324,34.527557,35.354332,19.370079,45.0,41.14173,16.338583,16.338583,16.338583,23.779528,23.228346,45.0,41.692913,8.346457,40.03937,38.385826,33.700787,26.535433,43.34646,40.59055,34.527557,-1.5748031,34.527557,20.748032,20.748032,32.047245,36.181103
-137,25,45.0,44.17323,39.212597,45.0,39.212597,33.149605,34.527557,23.228346,45.0,40.31496,25.984251,25.984251,25.984251,24.88189,23.503937,45.0,42.519684,8.070867,43.070866,40.31496,32.598427,26.811024,42.519684,40.866142,35.90551,16.889763,37.007874,28.188976,28.188976,37.834644,38.110237
-136,25,43.070866,45.0,44.17323,45.0,42.795277,27.362206,32.874016,22.677166,45.0,34.80315,31.220472,31.220472,31.220472,28.188976,16.338583,45.0,44.72441,18.543306,40.59055,41.417324,32.598427,27.637794,43.070866,38.937008,33.425198,24.33071,33.700787,17.165354,17.165354,27.913385,38.66142
-135,25,33.149605,45.0,44.72441,45.0,43.897636,26.811024,40.03937,25.15748,45.0,37.007874,27.086615,27.086615,27.086615,24.88189,9.173228,45.0,45.0,8.346457,43.070866,41.968502,30.944881,38.385826,40.59055,33.425198,35.62992,15.787401,22.125984,16.889763,16.889763,30.944881,39.76378
-134,25,34.80315,45.0,38.110237,41.968502,42.795277,22.125984,41.692913,25.984251,43.34646,41.14173,29.015749,29.015749,29.015749,22.952755,21.850393,45.0,45.0,24.606298,43.897636,38.66142,29.015749,30.944881,42.244095,42.795277,34.80315,17.992126,23.503937,13.858268,13.858268,23.779528,41.692913
-133,25,32.598427,45.0,45.0,42.244095,33.97638,36.45669,38.937008,19.921259,38.110237,43.897636,29.291338,29.291338,29.291338,39.212597,13.031496,45.0,41.692913,23.503937,43.897636,41.14173,27.913385,25.984251,45.0,41.968502,45.0,10.826772,29.84252,-8.464567,-8.464567,27.362206,42.519684
-132,25,44.72441,45.0,45.0,43.622047,38.110237,45.0,40.59055,25.708662,36.732285,41.968502,36.181103,36.181103,36.181103,31.220472,14.960629,38.937008,43.897636,28.188976,45.0,38.937008,21.299213,23.779528,37.007874,45.0,45.0,18.267717,28.464567,-1.5748031,-1.5748031,36.45669,42.519684
-131,25,33.149605,45.0,43.897636,39.76378,38.110237,45.0,44.44882,24.88189,45.0,45.0,24.33071,24.33071,24.33071,25.433071,15.787401,38.110237,33.425198,40.866142,41.14173,44.17323,9.448819,30.66929,39.212597,45.0,38.385826,12.204724,37.007874,3.6614172,3.6614172,34.527557,41.692913
-130,25,26.811024,45.0,45.0,39.212597,38.937008,45.0,44.72441,24.606298,43.34646,45.0,12.204724,12.204724,12.204724,25.433071,17.716536,32.047245,37.559055,35.354332,41.968502,39.76378,-4.88189,36.732285,38.385826,45.0,45.0,9.724409,34.527557,21.299213,21.299213,38.110237,44.72441
-129,25,21.299213,45.0,45.0,40.03937,45.0,45.0,45.0,23.779528,45.0,39.76378,23.503937,23.503937,23.503937,21.023623,19.370079,34.80315,45.0,36.732285,35.90551,41.14173,27.913385,40.31496,40.03937,43.897636,45.0,1.4566929,39.76378,40.31496,40.31496,38.937008,32.322834
-125,25,26.535433,45.0,45.0,43.897636,45.0,44.72441,45.0,28.188976,45.0,40.31496,35.62992,35.62992,35.62992,23.779528,-5.7086616,38.937008,45.0,20.47244,44.17323,39.48819,23.779528,37.283466,40.866142,44.17323,45.0,14.409449,34.25197,43.34646,43.34646,40.03937,45.0
-113,25,26.811024,45.0,45.0,41.692913,45.0,44.72441,45.0,23.779528,45.0,42.244095,43.070866,43.070866,43.070866,23.779528,16.062992,37.559055,44.72441,22.125984,38.385826,41.14173,28.188976,32.598427,35.07874,45.0,45.0,2.007874,42.795277,42.795277,42.795277,43.34646,27.362206
-112,25,25.984251,45.0,45.0,43.34646,39.212597,45.0,45.0,31.496063,45.0,39.76378,44.17323,44.17323,44.17323,24.055119,19.370079,35.90551,34.527557,19.921259,44.44882,44.17323,17.165354,31.771654,45.0,43.070866,41.417324,11.377953,42.519684,45.0,45.0,45.0,30.11811
-111,25,25.984251,44.44882,45.0,45.0,41.968502,45.0,45.0,23.779528,43.622047,38.937008,45.0,45.0,45.0,20.47244,3.3858268,33.97638,27.637794,22.401575,45.0,41.14173,29.84252,33.700787,42.795277,42.795277,45.0,7.2440944,45.0,41.14173,41.14173,43.070866,36.732285
-110,25,25.433071,37.834644,35.90551,41.417324,45.0,45.0,45.0,33.97638,45.0,45.0,45.0,45.0,45.0,45.0,1.1811024,30.944881,26.535433,20.748032,40.866142,37.559055,15.511811,35.90551,44.44882,43.622047,45.0,14.6850395,32.047245,27.913385,27.913385,36.45669,38.110237
-109,25,26.811024,41.968502,45.0,42.519684,43.622047,45.0,44.17323,33.425198,45.0,45.0,45.0,45.0,45.0,45.0,2.559055,31.771654,26.259842,28.464567,27.637794,31.496063,11.102363,41.692913,45.0,42.519684,44.17323,16.338583,45.0,30.944881,30.944881,38.937008,38.937008
-108,25,29.84252,39.212597,45.0,40.31496,45.0,44.17323,40.03937,32.047245,45.0,45.0,22.677166,22.677166,22.677166,45.0,11.377953,26.535433,7.2440944,26.811024,30.393702,38.110237,14.409449,44.72441,45.0,44.44882,41.968502,15.511811,29.84252,34.25197,34.25197,35.62992,30.393702
-107,25,32.047245,43.070866,45.0,41.692913,45.0,45.0,45.0,27.362206,45.0,38.385826,45.0,45.0,45.0,30.11811,20.748032,27.362206,5.866142,25.984251,29.566929,37.007874,17.992126,40.59055,45.0,36.732285,41.14173,24.88189,36.732285,35.90551,35.90551,33.700787,30.944881
-106,25,30.11811,31.771654,37.007874,41.14173,43.34646,44.17323,43.622047,29.84252,45.0,45.0,40.31496,40.31496,40.31496,35.07874,19.64567,17.716536,23.779528,39.212597,29.566929,40.31496,20.47244,26.535433,45.0,38.385826,41.417324,23.228346,40.59055,32.047245,32.047245,37.834644,36.732285
-105,25,27.913385,31.496063,45.0,40.03937,41.692913,40.03937,40.03937,25.433071,45.0,45.0,45.0,45.0,45.0,38.937008,15.787401,19.921259,20.19685,43.897636,28.740158,37.007874,16.338583,45.0,45.0,37.007874,40.59055,22.952755,42.795277,30.944881,30.944881,39.212597,30.66929
-104,25,29.291338,28.188976,45.0,41.417324,42.519684,37.283466,38.385826,32.598427,45.0,41.968502,45.0,45.0,45.0,40.03937,28.464567,7.7952757,28.188976,42.519684,28.188976,40.31496,29.566929,45.0,40.31496,35.354332,33.700787,21.850393,45.0,36.181103,36.181103,38.110237,37.283466
-103,25,27.086615,23.779528,45.0,45.0,35.07874,37.283466,38.66142,32.047245,39.212597,41.14173,43.070866,43.070866,43.070866,41.14173,29.84252,12.204724,17.716536,42.795277,23.779528,45.0,27.362206,44.44882,39.76378,36.732285,34.80315,38.110237,41.417324,37.283466,37.283466,38.66142,38.110237
-102,25,39.212597,20.47244,45.0,45.0,37.559055,40.59055,41.968502,36.181103,35.90551,45.0,45.0,45.0,45.0,42.519684,37.283466,10.826772,5.3149605,45.0,24.88189,45.0,30.944881,43.622047,38.66142,38.66142,36.181103,40.31496,32.874016,39.212597,39.212597,39.212597,40.866142
-99,25,37.007874,11.653543,45.0,39.212597,39.76378,38.385826,35.354332,45.0,33.425198,43.897636,43.897636,43.897636,43.897636,42.519684,32.598427,11.377953,22.952755,45.0,17.440945,45.0,27.913385,45.0,41.968502,44.44882,34.527557,34.80315,45.0,37.559055,37.559055,37.559055,32.598427
-96,25,42.519684,20.19685,45.0,45.0,37.559055,40.31496,38.66142,45.0,34.25197,45.0,45.0,45.0,45.0,45.0,25.15748,8.622047,29.84252,44.72441,14.409449,45.0,29.015749,45.0,35.354332,42.244095,33.425198,28.740158,43.622047,37.283466,37.283466,38.385826,29.84252
-95,25,45.0,27.637794,45.0,44.44882,39.76378,37.559055,40.31496,45.0,35.07874,44.72441,43.34646,43.34646,43.34646,41.417324,23.503937,16.338583,7.5196853,39.76378,14.409449,45.0,23.228346,44.72441,40.59055,38.385826,35.90551,16.614174,45.0,35.354332,35.354332,40.866142,29.566929
-93,25,45.0,17.716536,45.0,45.0,41.417324,40.03937,37.283466,45.0,34.25197,45.0,41.417324,41.417324,41.417324,41.14173,29.291338,17.440945,-4.055118,34.80315,17.992126,44.44882,25.15748,45.0,38.385826,45.0,28.740158,20.748032,44.72441,37.834644,37.834644,39.76378,29.291338
-92,25,43.622047,15.787401,45.0,45.0,42.795277,42.795277,37.834644,45.0,37.283466,45.0,37.283466,37.283466,37.283466,45.0,22.677166,18.818897,-1.5748031,35.62992,21.574802,45.0,21.850393,43.897636,37.559055,40.03937,34.25197,35.354332,43.622047,32.874016,32.874016,39.76378,29.566929
-91,25,35.62992,22.677166,45.0,41.692913,42.795277,41.14173,38.110237,42.795277,43.622047,45.0,42.244095,42.244095,42.244095,40.03937,30.11811,23.228346,1.4566929,32.598427,12.755905,42.519684,22.401575,42.519684,37.559055,43.897636,38.937008,22.952755,44.44882,33.700787,33.700787,38.937008,27.913385
-83,25,33.700787,26.535433,44.44882,43.622047,43.070866,43.34646,39.212597,42.244095,45.0,45.0,45.0,45.0,45.0,36.181103,32.598427,42.244095,9.173228,28.464567,22.401575,45.0,27.637794,45.0,9.724409,44.17323,43.897636,23.228346,43.897636,26.259842,26.259842,40.866142,17.440945
-82,25,35.07874,16.889763,41.968502,44.72441,39.48819,43.897636,40.59055,45.0,45.0,45.0,44.72441,44.72441,44.72441,33.149605,30.393702,29.84252,0.62992126,29.291338,24.88189,42.244095,36.181103,40.31496,10.275591,34.25197,45.0,34.25197,40.866142,41.417324,41.417324,39.76378,27.362206
-81,25,40.31496,13.858268,37.007874,45.0,42.795277,45.0,41.417324,45.0,45.0,45.0,45.0,45.0,45.0,34.527557,25.708662,25.15748,12.204724,36.45669,26.811024,44.72441,40.866142,37.834644,25.433071,33.700787,45.0,32.047245,39.48819,33.700787,33.700787,38.937008,20.19685
-73,25,42.795277,19.64567,32.322834,45.0,45.0,45.0,43.897636,43.897636,41.968502,44.44882,44.72441,44.72441,44.72441,36.732285,32.322834,37.559055,19.64567,43.34646,28.188976,44.17323,35.90551,38.66142,18.543306,30.393702,45.0,32.598427,37.834644,41.417324,41.417324,36.45669,20.19685
-59,25,45.0,5.5905514,8.346457,45.0,43.34646,45.0,45.0,38.385826,45.0,36.732285,40.866142,40.866142,40.866142,35.90551,32.598427,34.25197,18.543306,33.700787,24.33071,39.76378,43.070866,38.66142,20.748032,28.464567,45.0,29.015749,41.417324,41.968502,41.968502,34.527557,8.070867
70,24,45.0,9.724409,11.377953,45.0,45.0,45.0,44.17323,41.968502,45.0,31.771654,40.03937,40.03937,40.03937,37.007874,32.047245,35.90551,22.125984,35.354332,28.740158,38.385826,35.07874,39.212597,21.850393,26.259842,43.622047,28.188976,39.76378,45.0,45.0,35.07874,38.385826
74,24,45.0,16.062992,11.653543,45.0,45.0,45.0,45.0,44.44882,45.0,30.944881,42.244095,42.244095,42.244095,39.48819,33.97638,37.007874,24.88189,44.17323,21.299213,32.047245,27.086615,39.48819,25.433071,20.47244,44.44882,29.015749,38.66142,45.0,45.0,35.354332,27.913385
75,24,43.897636,3.1102362,14.409449,45.0,39.212597,45.0,45.0,39.212597,45.0,28.464567,45.0,45.0,45.0,39.212597,38.385826,33.700787,25.708662,41.417324,24.606298,40.59055,27.362206,39.76378,13.858268,23.779528,45.0,21.299213,33.700787,45.0,45.0,40.03937,31.220472
76,24,44.17323,1.1811024,7.2440944,45.0,45.0,45.0,45.0,41.14173,45.0,29.84252,43.34646,43.34646,43.34646,40.03937,31.771654,45.0,34.25197,44.44882,18.267717,39.48819,30.66929,43.070866,19.094488,24.055119,43.897636,33.97638,31.771654,39.76378,39.76378,43.070866,27.913385
77,24,43.34646,1.1811024,16.062992,45.0,45.0,41.968502,45.0,44.44882,44.44882,17.992126,45.0,45.0,45.0,39.48819,39.48819,45.0,34.527557,43.622047,25.15748,37.834644,32.047245,42.244095,25.708662,26.811024,45.0,38.937008,32.322834,44.44882,44.44882,43.070866,32.322834
78,24,45.0,13.582677,27.086615,45.0,45.0,42.244095,45.0,45.0,45.0,21.574802,43.34646,43.34646,43.34646,37.559055,39.48819,45.0,26.259842,42.244095,24.88189,37.007874,32.874016,40.866142,24.33071,28.740158,41.417324,39.212597,36.732285,45.0,45.0,39.48819,36.181103
79,24,44.17323,14.409449,27.086615,45.0,45.0,43.34646,45.0,45.0,38.66142,22.677166,45.0,45.0,45.0,41.14173,39.76378,45.0,22.952755,43.34646,21.023623,45.0,33.425198,41.692913,27.913385,19.64567,35.90551,38.385826,36.45669,41.692913,41.692913,45.0,27.362206
80,24,45.0,3.1102362,26.259842,38.385826,45.0,43.622047,41.968502,45.0,39.212597,21.023623,43.622047,43.622047,43.622047,39.76378,39.212597,42.795277,33.97638,35.62992,27.086615,40.866142,35.07874,38.385826,27.913385,21.023623,40.866142,37.007874,31.220472,40.866142,40.866142,43.897636,29.015749
81,24,45.0,1.4566929,25.708662,45.0,40.31496,42.519684,45.0,43.897636,40.866142,25.433071,38.937008,38.937008,38.937008,37.559055,40.31496,41.14173,27.362206,32.047245,22.952755,32.322834,21.299213,41.968502,23.779528,22.677166,39.212597,40.03937,34.80315,40.866142,40.866142,39.76378,28.464567
104,24,42.795277,25.708662,24.88189,45.0,40.866142,42.519684,45.0,40.03937,44.44882,27.637794,33.149605,33.149605,33.149605,41.417324,40.03937,39.48819,25.984251,32.598427,22.677166,34.80315,23.779528,32.322834,27.637794,14.6850395,43.070866,41.968502,38.937008,33.149605,33.149605,42.519684,23.779528
164,24,40.59055,24.606298,24.606298,45.0,41.692913,43.897636,45.0,45.0,45.0,23.779528,33.97638,33.97638,33.97638,34.25197,44.17323,39.48819,33.700787,31.496063,18.818897,28.464567,44.72441,35.90551,22.401575,24.606298,44.17323,45.0,41.968502,36.181103,36.181103,38.937008,35.07874
166,24,42.244095,30.66929,21.299213,45.0,41.692913,43.897636,43.897636,45.0,45.0,25.708662,35.62992,35.62992,35.62992,43.897636,36.732285,43.622047,33.425198,33.700787,21.023623,30.944881,36.181103,40.866142,22.677166,23.779528,45.0,45.0,45.0,33.425198,33.425198,43.070866,27.086615
167,24,41.417324,25.708662,24.055119,45.0,39.212597,43.897636,40.59055,35.90551,42.795277,26.259842,35.90551,35.90551,35.90551,45.0,33.149605,40.03937,28.464567,33.700787,20.748032,32.322834,38.66142,45.0,21.574802,31.220472,43.34646,45.0,45.0,35.354332,35.354332,41.692913,41.14173
168,24,38.66142,28.740158,44.72441,42.519684,40.59055,44.72441,44.17323,45.0,45.0,21.574802,43.34646,43.34646,43.34646,45.0,35.62992,38.66142,32.322834,34.527557,24.33071,32.322834,39.48819,45.0,27.362206,23.228346,39.76378,43.070866,45.0,35.62992,35.62992,33.700787,40.59055
169,24,31.496063,18.818897,36.45669,38.385826,42.519684,45.0,36.45669,43.897636,32.874016,24.606298,45.0,45.0,45.0,43.34646,35.62992,33.700787,33.97638,38.66142,27.362206,30.66929,42.244095,45.0,31.220472,29.015749,45.0,40.866142,45.0,39.212597,39.212597,39.76378,32.598427
170,24,35.90551,43.34646,28.740158,28.740158,42.519684,45.0,45.0,41.968502,19.64567,25.15748,44.72441,44.72441,44.72441,43.34646,36.45669,33.97638,37.283466,45.0,30.393702,23.503937,40.03937,45.0,22.677166,29.015749,41.968502,41.14173,45.0,38.66142,38.66142,36.732285,38.66142
172,24,29.566929,37.283466,32.047245,25.708662,42.519684,45.0,44.44882,43.34646,30.944881,16.062992,45.0,45.0,45.0,44.44882,36.181103,33.97638,39.48819,43.897636,24.606298,27.086615,42.795277,44.72441,23.779528,34.527557,40.31496,44.17323,45.0,39.76378,39.76378,42.244095,34.25197
173,24,36.181103,42.244095,33.97638,24.88189,45.0,45.0,45.0,45.0,23.779528,18.543306,45.0,45.0,45.0,45.0,35.354332,36.732285,42.795277,41.692913,29.84252,23.779528,45.0,45.0,30.393702,30.11811,41.417324,45.0,45.0,40.866142,40.866142,41.692913,30.944881
178,24,37.834644,37.007874,38.937008,25.15748,45.0,45.0,42.244095,43.34646,21.023623,22.677166,45.0,45.0,45.0,38.110237,37.283466,34.527557,40.866142,43.897636,29.015749,26.535433,45.0,45.0,31.496063,35.62992,45.0,39.48819,41.968502,41.692913,41.692913,43.34646,33.700787
179,24,39.212597,35.07874,34.527557,21.850393,42.244095,41.968502,45.0,45.0,25.708662,22.952755,45.0,45.0,45.0,41.968502,37.559055,33.425198,39.76378,38.66142,38.110237,26.535433,45.0,45.0,36.45669,34.527557,41.692913,30.66929,45.0,39.212597,39.212597,45.0,38.110237
180,24,35.90551,28.740158,32.874016,11.653543,45.0,45.0,45.0,44.44882,23.228346,25.15748,45.0,45.0,45.0,42.244095,37.834644,36.45669,35.90551,41.14173,37.559055,27.086615,44.44882,45.0,28.464567,38.66142,32.598427,35.90551,41.968502,39.48819,39.48819,44.17323,41.692913
-179,24,41.14173,32.598427,26.811024,14.409449,45.0,43.34646,45.0,45.0,25.708662,28.188976,45.0,45.0,45.0,40.31496,45.0,36.45669,37.834644,41.417324,40.866142,24.33071,43.897636,45.0,33.425198,38.385826,29.291338,39.48819,43.070866,39.76378,39.76378,45.0,41.14173
-178,24,40.31496,34.80315,45.0,21.299213,45.0,43.34646,45.0,45.0,21.299213,24.33071,45.0,45.0,45.0,41.968502,45.0,31.771654,37.559055,39.76378,40.59055,25.433071,44.17323,45.0,33.149605,33.700787,33.97638,38.66142,45.0,42.244095,42.244095,43.622047,41.692913
-177,24,39.212597,44.17323,39.212597,19.094488,45.0,41.692913,45.0,45.0,19.370079,31.771654,45.0,45.0,45.0,45.0,41.417324,34.527557,34.80315,40.59055,44.17323,21.850393,40.866142,43.070866,33.425198,38.66142,35.62992,42.519684,45.0,45.0,45.0,41.417324,41.14173
-174,24,45.0,38.937008,45.0,20.748032,40.59055,38.66142,45.0,45.0,22.952755,27.913385,45.0,45.0,45.0,45.0,41.968502,42.519684,37.283466,38.66142,42.795277,23.228346,40.866142,43.34646,41.692913,31.220472,26.259842,39.76378,45.0,42.795277,42.795277,41.968502,34.80315
-173,24,41.417324,33.97638,44.17323,25.708662,45.0,45.0,37.834644,45.0,18.818897,27.637794,43.070866,43.070866,43.070866,41.692913,40.866142,45.0,35.90551,36.45669,43.897636,22.952755,40.866142,42.244095,34.80315,39.76378,27.913385,39.76378,45.0,40.03937,40.03937,40.866142,45.0
-172,24,42.519684,28.464567,36.181103,28.188976,45.0,45.0,41.417324,45.0,21.574802,26.259842,42.795277,42.795277,42.795277,45.0,40.866142,45.0,33.149605,36.45669,45.0,22.401575,39.76378,41.417324,40.866142,41.968502,29.291338,41.692913,45.0,45.0,45.0,42.244095,42.244095
-171,24,45.0,21.850393,35.62992,23.779528,45.0,45.0,35.354332,45.0,22.401575,27.362206,42.519684,42.519684,42.519684,45.0,35.90551,45.0,37.007874,38.937008,43.34646,24.606298,38.66142,44.17323,45.0,35.90551,28.464567,41.968502,45.0,41.417324,41.417324,35.90551,41.417324
-170,24,45.0,24.055119,39.212597,22.125984,45.0,45.0,45.0,38.110237,19.370079,26.535433,42.795277,42.795277,42.795277,45.0,36.181103,45.0,38.385826,35.07874,43.622047,29.291338,35.354332,42.519684,45.0,43.622047,25.984251,41.968502,45.0,37.834644,37.834644,44.72441,44.44882
-169,24,45.0,23.503937,43.622047,20.47244,45.0,45.0,41.968502,37.559055,25.984251,24.33071,37.007874,37.007874,37.007874,40.866142,35.90551,45.0,38.110237,43.622047,45.0,26.535433,36.45669,45.0,45.0,34.527557,24.055119,41.692913,43.622047,30.944881,30.944881,35.07874,40.866142
-168,24,45.0,22.677166,38.66142,27.362206,40.31496,45.0,35.07874,37.283466,26.535433,33.97638,29.566929,29.566929,29.566929,45.0,34.527557,45.0,37.559055,39.76378,45.0,27.637794,33.97638,45.0,42.519684,45.0,18.543306,41.14173,42.244095,35.90551,35.90551,45.0,37.834644
-167,24,45.0,40.866142,40.03937,37.559055,45.0,45.0,37.007874,41.968502,27.913385,29.291338,32.598427,32.598427,32.598427,45.0,39.212597,45.0,43.897636,43.070866,45.0,23.779528,33.149605,45.0,45.0,41.14173,15.511811,40.866142,37.559055,38.937008,38.937008,45.0,41.692913
-166,24,45.0,43.070866,45.0,37.283466,31.220472,44.44882,36.45669,29.291338,30.393702,28.464567,28.188976,28.188976,28.188976,45.0,39.212597,43.897636,44.17323,39.48819,45.0,24.606298,35.62992,45.0,45.0,45.0,23.503937,37.834644,34.25197,37.007874,37.007874,41.968502,43.34646
-163,24,45.0,45.0,45.0,24.055119,30.66929,45.0,33.700787,33.425198,29.566929,18.818897,23.503937,23.503937,23.503937,45.0,34.80315,45.0,41.968502,45.0,39.76378,23.228346,38.110237,40.59055,42.795277,45.0,27.362206,38.110237,31.496063,38.66142,38.66142,41.14173,38.66142
-162,24,45.0,45.0,45.0,28.464567,33.700787,33.97638,26.535433,28.740158,24.606298,26.259842,22.401575,22.401575,22.401575,45.0,45.0,37.007874,40.59055,45.0,45.0,43.897636,36.181103,37.007874,41.692913,45.0,22.677166,39.212597,37.283466,38.937008,38.937008,37.007874,43.070866
-161,24,45.0,45.0,45.0,41.968502,43.897636,45.0,25.433071,26.259842,26.259842,32.598427,25.984251,25.984251,25.984251,45.0,44.72441,37.834644,45.0,45.0,42.244095,32.598427,37.559055,21.299213,40.03937,36.45669,38.66142,37.834644,28.464567,40.31496,40.31496,33.425198,40.866142
-160,24,45.0,45.0,45.0,44.44882,43.622047,45.0,27.086615,21.850393,25.433071,30.944881,24.88189,24.88189,24.88189,45.0,40.866142,38.110237,43.897636,45.0,39.76378,24.88189,39.76378,29.566929,40.31496,38.937008,45.0,45.0,28.464567,40.866142,40.866142,35.62992,40.03937
-159,24,40.31496,45.0,45.0,39.48819,42.795277,45.0,27.362206,18.543306,29.015749,34.25197,24.606298,24.606298,24.606298,36.181103,41.14173,40.59055,37.834644,45.0,33.700787,29.015749,36.732285,28.188976,39.48819,39.48819,29.291338,33.97638,27.913385,41.14173,41.14173,30.944881,41.968502
-158,24,41.417324,45.0,45.0,39.76378,42.795277,42.519684,28.464567,21.023623,21.023623,35.62992,24.33071,24.33071,24.33071,30.393702,45.0,42.244095,37.283466,33.700787,35.07874,30.393702,37.834644,28.740158,40.03937,35.07874,17.440945,40.31496,25.15748,44.72441,44.72441,31.220472,36.45669
-157,24,45.0,45.0,45.0,43.070866,36.45669,35.62992,9.173228,22.952755,24.88189,35.90551,23.503937,23.503937,23.503937,31.220472,45.0,45.0,36.181103,43.34646,34.25197,11.653543,36.181103,31.220472,39.76378,33.97638,25.433071,37.007874,22.401575,42.795277,42.795277,31.771654,38.66142
-156,24,45.0,45.0,45.0,45.0,35.354332,30.944881,16.062992,25.433071,29.015749,40.03937,22.125984,22.125984,22.125984,33.97638,45.0,45.0,37.559055,36.45669,34.25197,27.362206,38.110237,31.496063,43.622047,34.80315,21.023623,42.519684,25.708662,40.59055,40.59055,30.393702,42.795277
-155,24,45.0,43.897636,45.0,45.0,36.45669,16.062992,12.755905,27.086615,29.291338,35.354332,17.165354,17.165354,17.165354,44.17323,45.0,45.0,45.0,41.417324,40.31496,22.401575,39.48819,27.362206,35.62992,38.937008,32.598427,36.181103,18.543306,45.0,45.0,27.637794,39.76378
-154,24,45.0,45.0,45.0,45.0,6.4173226,15.787401,8.897637,23.503937,27.913385,32.598427,25.15748,25.15748,25.15748,42.519684,45.0,38.66142,40.59055,40.59055,38.66142,39.212597,39.212597,26.535433,35.354332,40.31496,32.874016,34.527557,19.094488,45.0,45.0,26.259842,37.834644
-153,24,45.0,38.110237,45.0,45.0,16.062992,-4.055118,8.622047,25.708662,29.015749,33.149605,18.267717,18.267717,18.267717,40.866142,36.732285,37.834644,40.03937,39.76378,38.66142,36.732285,40.03937,17.440945,35.07874,37.834644,30.66929,37.283466,19.921259,45.0,45.0,19.921259,40.31496
-152,24,45.0,45.0,45.0,45.0,25.708662,10.826772,15.511811,27.086615,25.15748,39.212597,19.921259,19.921259,19.921259,41.968502,45.0,37.834644,45.0,34.80315,39.76378,45.0,45.0,11.653543,36.732285,40.866142,38.385826,40.59055,24.33071,45.0,45.0,15.511811,41.968502
-151,24,45.0,43.34646,43.070866,45.0,24.055119,-5.4330707,17.716536,25.984251,30.11811,43.34646,27.637794,27.637794,27.637794,40.03937,42.519684,36.732285,44.17323,32.322834,41.968502,45.0,43.34646,17.440945,37.559055,40.59055,29.84252,39.76378,18.543306,45.0,45.0,-3.2283463,45.0
-150,24,45.0,40.03937,41.968502,45.0,7.5196853,22.125984,22.677166,20.47244,41.417324,45.0,31.220472,31.220472,31.220472,39.212597,45.0,36.732285,37.559055,29.015749,41.14173,42.519684,38.937008,26.535433,39.48819,39.48819,32.047245,40.59055,18.818897,44.72441,44.72441,-5.4330707,40.866142
-149,24,45.0,38.937008,42.244095,45.0,7.5196853,23.228346,20.748032,19.921259,43.897636,36.45669,30.66929,30.66929,30.66929,34.527557,44.17323,36.732285,36.181103,29.566929,41.417324,45.0,45.0,27.362206,38.110237,41.14173,43.622047,42.519684,41.417324,45.0,45.0,14.409449,45.0
-148,24,45.0,39.76378,39.48819,45.0,12.204724,24.88189,29.566929,21.023623,43.622047,45.0,32.874016,32.874016,32.874016,30.66929,45.0,35.62992,41.14173,27.086615,38.937008,45.0,41.417324,27.637794,37.007874,41.417324,38.937008,41.968502,44.44882,40.59055,40.59055,37.559055,45.0
-147,24,45.0,36.181103,38.110237,44.17323,11.377953,23.779528,25.708662,21.023623,45.0,45.0,30.66929,30.66929,30.66929,29.84252,45.0,34.80315,41.14173,27.637794,37.283466,42.795277,41.417324,27.637794,38.937008,40.03937,35.354332,44.17323,30.66929,41.417324,41.417324,26.535433,45.0
-146,24,45.0,39.48819,38.110237,45.0,25.433071,27.913385,20.748032,20.748032,45.0,45.0,34.25197,34.25197,34.25197,23.779528,45.0,37.834644,38.66142,26.259842,35.62992,45.0,40.866142,21.850393,38.66142,35.90551,38.66142,44.44882,22.125984,37.283466,37.283466,24.055119,45.0
-145,24,45.0,37.007874,35.90551,37.007874,22.952755,26.535433,21.574802,24.88189,45.0,45.0,30.393702,30.393702,30.393702,22.952755,45.0,37.283466,40.03937,24.88189,38.66142,44.72441,37.559055,30.66929,44.72441,35.07874,45.0,39.212597,28.464567,43.070866,43.070866,33.700787,40.59055
-142,24,35.07874,41.14173,39.48819,43.070866,23.228346,24.055119,18.818897,22.401575,45.0,43.34646,16.062992,16.062992,16.062992,0.62992126,45.0,33.149605,39.212597,14.409449,45.0,38.66142,41.692913,29.84252,45.0,37.834644,45.0,45.0,38.110237,37.007874,37.007874,38.110237,36.45669
-138,24,42.244095,37.834644,41.968502,40.866142,34.527557,26.535433,16.062992,25.15748,45.0,43.897636,36.45669,36.45669,36.45669,25.984251,45.0,31.771654,39.48819,13.582677,45.0,41.14173,41.692913,27.362206,45.0,36.181103,39.76378,41.692913,25.15748,45.0,45.0,41.14173,36.732285
-137,24,34.527557,37.283466,45.0,41.692913,24.33071,23.503937,39.48819,25.708662,45.0,44.72441,31.771654,31.771654,31.771654,19.921259,45.0,28.464567,39.212597,14.6850395,45.0,40.03937,41.968502,23.779528,45.0,33.97638,42.244095,38.110237,26.259842,43.897636,43.897636,35.354332,40.31496
