Latitude,Temperature,Altitude
-110,-2.952756,50
-109,7.2440944,50
-108,5.5905514,50
-107,9.173228,50
-106,13.307087,50
-105,28.464567,50
-104,25.15748,50
-103,35.62992,50
-101,34.25197,50
-100,32.598427,50
-99,33.149605,50
-98,34.25197,50
-96,35.07874,50
-95,37.007874,50
-94,35.07874,50
-92,31.496063,50
-91,31.220472,50
-90,30.393702,50
-89,32.322834,50
-88,26.811024,50
-87,17.716536,50
-86,23.228346,50
-85,21.574802,50
-84,3.3858268,50
-83,13.858268,50
-82,30.11811,50
-81,32.047245,50
-80,29.015749,50
-79,29.84252,50
-78,28.740158,50
-77,31.496063,50
-76,31.496063,50
-75,32.047245,50
-73,29.291338,50
-71,24.606298,50
-69,20.748032,50
-68,23.503937,50
-67,18.267717,50
-66,19.64567,50
-65,19.64567,50
-59,15.511811,50
-58,13.582677,50
-54,18.267717,50
-40,11.929133,50
-39,2.2834647,50
65,29.84252,51
66,30.393702,51
67,19.370079,51
69,33.149605,51
70,30.944881,51
71,19.370079,51
72,19.64567,51
73,20.47244,51
74,22.125984,51
75,32.322834,51
76,29.566929,51
77,27.086615,51
82,16.614174,51
83,17.992126,51
86,13.031496,51
88,8.897637,51
91,15.23622,51
96,13.031496,51
97,16.889763,51
100,17.165354,51
102,16.338583,51
103,20.19685,51
104,22.125984,51
-160,19.64567,51
-158,22.125984,51
-154,17.440945,51
-153,25.15748,51
-150,17.716536,51
-148,25.984251,51
-147,30.944881,51
-144,26.259842,51
-143,26.811024,51
-142,26.259842,51
-141,30.66929,51
-140,31.771654,51
-138,20.19685,51
-137,19.64567,51
-136,24.606298,51
-135,29.566929,51
-134,27.086615,51
-133,29.566929,51
-132,21.299213,51
-125,27.086615,51
-123,26.535433,51
-120,34.80315,51
-119,25.708662,51
-118,36.45669,51
-117,35.354332,51
-116,29.015749,51
-115,28.464567,51
-114,33.425198,51
-113,17.716536,51
-112,29.566929,51
-111,22.125984,51
-110,14.960629,51
-109,21.299213,51
-108,10.826772,51
-107,7.2440944,51
-106,20.19685,51
-103,28.464567,51
-102,35.07874,51
-101,30.944881,51
-100,35.354332,51
-99,34.80315,51
-98,37.007874,51
-96,33.97638,51
-95,34.80315,51
-94,17.440945,51
-92,22.952755,51
-91,18.543306,51
-90,23.779528,51
-89,21.574802,51
-88,21.850393,51
-87,32.598427,51
-86,22.952755,51
-85,16.338583,51
-84,12.204724,51
-83,16.338583,51
-82,15.511811,51
-81,19.370079,51
-80,19.370079,51
-77,33.149605,51
-76,30.944881,51
-74,27.913385,51
-73,27.913385,51
-70,21.299213,51
-68,20.47244,51
-67,22.401575,51
-66,28.740158,51
-63,19.094488,51
-55,20.47244,51
-54,20.19685,51
-53,19.64567,51
-52,18.267717,51
-40,8.622047,51
59,27.362206,52
60,13.582677,52
64,26.535433,52
67,24.33071,52
68,27.086615,52
69,31.220472,52
70,32.598427,52
71,26.811024,52
72,11.653543,52
73,5.5905514,52
74,27.913385,52
75,30.944881,52
76,27.086615,52
77,25.15748,52
83,16.614174,52
99,14.409449,52
100,11.653543,52
101,20.748032,52
102,21.574802,52
103,21.299213,52
172,20.748032,52
173,21.574802,52
-167,27.913385,52
-166,24.055119,52
-159,21.299213,52
-158,22.952755,52
-157,25.984251,52
-156,25.15748,52
-155,24.33071,52
-153,27.086615,52
-152,20.748032,52
-151,26.259842,52
-150,30.66929,52
-149,25.433071,52
-148,36.181103,52
-147,34.25197,52
-146,20.19685,52
-145,27.362206,52
-144,22.677166,52
-143,35.354332,52
-142,27.086615,52
-141,37.283466,52
-140,35.354332,52
-138,29.84252,52
-137,24.055119,52
-136,26.811024,52
-135,25.984251,52
-134,30.944881,52
-133,33.149605,52
-132,26.259842,52
-131,17.992126,52
-127,21.850393,52
-126,35.62992,52
-125,32.598427,52
-123,29.291338,52
-121,27.913385,52
-120,28.464567,52
-119,35.62992,52
-118,34.25197,52
-117,37.007874,52
-116,41.692913,52
-115,37.283466,52
-114,35.90551,52
-113,37.559055,52
-112,26.811024,52
-111,29.291338,52
-110,18.818897,52
-109,22.952755,52
-108,17.165354,52
-107,17.992126,52
-106,11.102363,52
-105,9.173228,52
-104,21.023623,52
-103,32.598427,52
-102,30.11811,52
-100,32.874016,52
-99,36.45669,52
-98,37.834644,52
-97,29.291338,52
-96,22.952755,52
-94,8.622047,52
-93,8.897637,52
-92,15.787401,52
-91,14.409449,52
-90,14.409449,52
-88,26.535433,52
-87,32.047245,52
-86,32.874016,52
-85,21.299213,52
-83,18.543306,52
-82,19.370079,52
-81,17.992126,52
-80,18.818897,52
-79,21.574802,52
-78,21.850393,52
-77,30.944881,52
-76,29.291338,52
-75,25.708662,52
-74,27.362206,52
-70,22.401575,52
-67,19.921259,52
-66,24.88189,52
-65,26.811024,52
-64,25.708662,52
-63,21.574802,52
-59,20.748032,52
-54,12.204724,52
-53,7.7952757,52
-52,10.551181,52
-41,1.4566929,52
59,27.913385,53
63,35.354332,53
64,26.259842,53
65,37.559055,53
66,31.220472,53
67,25.433071,53
68,33.425198,53
69,30.11811,53
70,35.354332,53
71,38.110237,53
72,31.220472,53
74,18.543306,53
76,23.503937,53
97,19.921259,53
98,14.960629,53
102,22.401575,53
103,21.850393,53
174,16.614174,53
-176,30.66929,53
-175,22.677166,53
-173,29.566929,53
-158,26.259842,53
-155,30.66929,53
-151,25.984251,53
-150,24.33071,53
-148,20.47244,53
-147,32.598427,53
-144,36.181103,53
-143,37.283466,53
-142,37.007874,53
-141,36.181103,53
-140,36.45669,53
-139,38.66142,53
-138,39.48819,53
-137,38.937008,53
-136,30.11811,53
-135,30.66929,53
-134,32.047245,53
-133,33.700787,53
-132,31.771654,53
-131,22.677166,53
-129,15.23622,53
-128,26.811024,53
-126,26.535433,53
-125,34.25197,53
-124,38.66142,53
-123,33.149605,53
-122,34.25197,53
-121,33.149605,53
-120,33.425198,53
-116,43.622047,53
-115,40.03937,53
-114,27.362206,53
-113,32.047245,53
-112,37.007874,53
-111,26.259842,53
-110,16.338583,53
-109,6.4173226,53
-107,14.133859,53
-106,5.866142,53
-104,18.818897,53
-103,16.338583,53
-101,14.6850395,53
-100,26.535433,53
-99,26.259842,53
-96,15.23622,53
-93,7.7952757,53
-91,9.173228,53
-90,-4.88189,53
-89,4.2125983,53
-88,18.267717,53
-87,25.433071,53
-86,29.291338,53
-85,25.15748,53
-84,23.228346,53
-83,25.984251,53
-82,24.055119,53
-81,21.574802,53
-80,17.992126,53
-79,17.716536,53
-76,25.433071,53
-74,17.992126,53
-71,19.370079,53
-70,17.440945,53
-69,11.653543,53
-67,16.338583,53
-66,28.464567,53
-65,27.086615,53
-64,19.921259,53
-51,20.748032,53
-44,16.614174,53
-43,9.173228,53
61,19.094488,54
63,36.732285,54
66,33.97638,54
67,33.149605,54
68,39.212597,54
69,37.007874,54
70,27.913385,54
71,26.535433,54
72,24.33071,54
73,32.047245,54
74,26.811024,54
75,26.811024,54
76,27.913385,54
92,18.818897,54
93,26.535433,54
94,24.606298,54
95,29.84252,54
96,22.125984,54
97,22.952755,54
98,23.503937,54
101,23.228346,54
102,24.88189,54
-179,29.84252,54
-176,27.913385,54
-175,30.11811,54
-173,27.637794,54
-172,27.637794,54
-171,28.740158,54
-170,28.464567,54
-168,24.88189,54
-157,25.708662,54
-144,43.070866,54
-143,41.417324,54
-142,38.110237,54
-141,32.047245,54
-140,40.03937,54
-139,40.03937,54
-138,40.31496,54
-137,37.559055,54
-136,39.76378,54
-135,37.283466,54
-134,36.732285,54
-133,34.80315,54
-132,33.700787,54
-131,32.322834,54
-129,33.425198,54
-128,33.425198,54
-127,40.59055,54
-126,29.566929,54
-125,39.48819,54
-124,37.007874,54
-123,38.385826,54
-122,35.07874,54
-121,34.527557,54
-120,37.283466,54
-119,37.283466,54
-118,38.66142,54
-117,30.11811,54
-116,20.19685,54
-115,27.913385,54
-113,14.409449,54
-112,17.440945,54
-109,23.779528,54
-108,17.992126,54
-107,19.64567,54
-105,28.188976,54
-104,-11.496063,54
-103,5.03937,54
-102,10.826772,54
-101,13.307087,54
-100,-12.598425,54
-99,0.9055118,54
-97,11.929133,54
-89,0.35433072,54
-87,2.007874,54
-86,2.2834647,54
-82,4.7637796,54
-79,5.866142,54
-78,19.921259,54
-71,20.748032,54
-70,14.409449,54
-68,25.708662,54
-52,9.448819,54
-45,13.031496,54
-44,20.748032,54
-43,9.173228,54
60,18.818897,55
61,28.740158,55
62,41.14173,55
64,44.44882,55
65,42.795277,55
67,25.708662,55
68,25.433071,55
69,32.322834,55
71,30.11811,55
72,33.425198,55
73,29.84252,55
74,29.84252,55
75,29.84252,55
76,24.606298,55
90,25.984251,55
91,20.748032,55
92,29.566929,55
94,30.944881,55
95,27.086615,55
96,29.84252,55
97,27.637794,55
99,25.708662,55
101,23.228346,55
102,23.228346,55
-178,25.433071,55
-177,28.464567,55
-176,29.291338,55
-175,33.425198,55
-174,34.25197,55
-173,34.527557,55
-172,33.425198,55
-171,26.535433,55
-144,38.937008,55
-143,37.834644,55
-142,39.212597,55
-141,35.07874,55
-140,39.48819,55
-139,38.66142,55
-138,40.59055,55
-137,41.692913,55
-136,40.03937,55
-135,37.559055,55
-134,32.598427,55
-133,34.527557,55
-132,37.283466,55
-130,38.937008,55
-129,36.45669,55
-128,37.283466,55
-127,44.44882,55
-126,37.283466,55
-125,30.944881,55
-124,34.25197,55
-120,33.149605,55
-119,37.834644,55
-118,37.834644,55
-117,28.464567,55
-116,20.748032,55
-115,27.913385,55
-114,25.984251,55
-113,22.677166,55
-112,25.15748,55
-110,30.11811,55
-109,31.496063,55
-108,26.535433,55
-107,27.362206,55
-106,21.023623,55
-105,21.023623,55
-104,26.811024,55
-103,4.7637796,55
-102,9.448819,55
-99,-2.4015749,55
-98,6.6929135,55
-97,6.141732,55
-85,5.03937,55
-80,4.2125983,55
-78,12.480315,55
-77,11.377953,55
-70,11.653543,55
-69,16.889763,55
-48,12.480315,55
61,27.913385,56
62,34.80315,56
63,38.110237,56
64,40.866142,56
65,44.72441,56
66,45.0,56
67,38.937008,56
68,38.66142,56
70,27.086615,56
71,26.259842,56
72,30.393702,56
73,32.322834,56
74,20.748032,56
84,21.023623,56
91,29.84252,56
92,17.992126,56
93,29.291338,56
94,30.11811,56
95,28.740158,56
97,27.913385,56
-178,29.566929,56
-176,30.393702,56
-175,35.62992,56
-174,32.874016,56
-173,33.700787,56
-172,37.007874,56
-171,34.80315,56
-170,30.393702,56
-145,35.07874,56
-144,42.519684,56
-143,39.76378,56
-142,39.212597,56
-141,41.968502,56
-140,38.937008,56
-139,40.03937,56
-138,39.76378,56
-137,38.937008,56
-136,34.25197,56
-135,36.45669,56
-134,32.598427,56
-133,35.62992,56
-132,37.283466,56
-131,35.07874,56
-130,35.07874,56
-129,32.874016,56
-128,41.968502,56
-127,39.48819,56
-126,37.007874,56
-125,41.14173,56
-123,37.283466,56
-122,44.44882,56
-121,38.385826,56
-120,43.34646,56
-119,42.795277,56
-118,41.968502,56
-117,34.25197,56
-116,27.913385,56
-115,31.771654,56
-114,26.811024,56
-113,21.023623,56
-111,30.944881,56
-110,30.393702,56
-109,32.598427,56
-108,35.07874,56
-107,30.66929,56
-106,20.19685,56
-105,22.952755,56
-104,6.968504,56
-102,15.511811,56
-101,21.023623,56
-100,20.19685,56
-99,5.03937,56
-97,10.0,56
-96,11.653543,56
-95,1.7322835,56
-94,2.2834647,56
-93,-0.7480315,56
-92,2.2834647,56
-90,-0.19685039,56
-89,-7.6377954,56
-84,1.7322835,56
-77,5.866142,56
-49,16.062992,56
-48,16.062992,56
63,38.66142,57
64,42.519684,57
65,45.0,57
66,44.44882,57
67,44.17323,57
68,41.692913,57
69,36.732285,57
70,39.76378,57
71,32.874016,57
72,37.834644,57
73,21.299213,57
74,26.259842,57
84,24.88189,57
85,23.779528,57
89,18.543306,57
93,33.149605,57
94,31.496063,57
95,31.771654,57
99,24.88189,57
-179,30.66929,57
-178,30.66929,57
-177,23.503937,57
-174,34.80315,57
-173,37.283466,57
-172,37.559055,57
-171,33.700787,57
-170,35.62992,57
-169,37.283466,57
-167,34.527557,57
-166,32.874016,57
-159,33.700787,57
-158,32.874016,57
-145,39.212597,57
-144,44.44882,57
-143,41.417324,57
-142,41.692913,57
-141,41.417324,57
-140,41.968502,57
-138,40.31496,57
-137,38.66142,57
-134,37.283466,57
-133,41.968502,57
-132,40.31496,57
-131,34.80315,57
-130,34.25197,57
-129,32.598427,57
-128,39.212597,57
-126,36.181103,57
-125,44.72441,57
-118,41.417324,57
-117,37.834644,57
-116,39.76378,57
-115,32.598427,57
-114,29.84252,57
-113,36.45669,57
-112,35.07874,57
-111,29.84252,57
-110,37.834644,57
-109,32.598427,57
-108,33.700787,57
-107,29.84252,57
-106,31.496063,57
-104,23.503937,57
-103,16.338583,57
-102,17.992126,57
-101,9.724409,57
-100,19.921259,57
-99,14.133859,57
-98,14.6850395,57
-97,19.094488,57
-96,7.7952757,57
-95,10.275591,57
-94,10.551181,57
-93,10.0,57
-92,9.173228,57
-91,9.448819,57
-90,-0.47244096,57
-89,6.4173226,57
-88,-1.023622,57
-86,-0.19685039,57
-77,3.6614172,57
-76,11.102363,57
63,36.181103,58
64,39.212597,58
68,37.834644,58
69,29.566929,58
70,36.45669,58
71,38.385826,58
72,41.968502,58
73,34.25197,58
83,24.606298,58
84,26.811024,58
85,24.606298,58
86,27.086615,58
87,27.913385,58
88,25.708662,58
90,27.913385,58
91,28.464567,58
92,30.66929,58
93,29.84252,58
95,29.291338,58
97,28.188976,58
98,27.362206,58
171,26.259842,58
174,30.11811,58
175,35.62992,58
176,28.740158,58
178,23.503937,58
180,24.33071,58
-176,25.984251,58
-175,30.11811,58
-174,27.913385,58
-172,37.834644,58
-171,35.62992,58
-170,30.393702,58
-167,36.45669,58
-166,32.874016,58
-165,29.84252,58
-160,29.84252,58
-159,29.291338,58
-158,32.598427,58
-157,35.62992,58
-156,33.149605,58
-155,35.62992,58
-154,32.598427,58
-150,38.110237,58
-149,33.97638,58
-146,41.417324,58
-144,41.692913,58
-143,42.244095,58
-142,40.866142,58
-141,41.417324,58
-140,39.76378,58
-139,40.03937,58
-138,41.14173,58
-137,35.90551,58
-136,33.425198,58
-135,34.80315,58
-134,40.31496,58
-133,38.385826,58
-132,39.212597,58
-131,43.897636,58
-130,28.740158,58
-129,25.708662,58
-128,32.047245,58
-127,40.59055,58
-126,39.212597,58
-122,45.0,58
-121,44.72441,58
-117,42.244095,58
-115,38.110237,58
-114,41.14173,58
-113,38.110237,58
-112,37.007874,58
-111,37.283466,58
-110,38.110237,58
-109,39.48819,58
-108,33.700787,58
-107,31.771654,58
-106,33.149605,58
-104,27.637794,58
-103,23.503937,58
-102,19.370079,58
-101,24.33071,58
-100,23.503937,58
-99,17.992126,58
-98,18.818897,58
-97,12.204724,58
-96,23.503937,58
-95,20.47244,58
-94,12.480315,58
-93,14.133859,58
-92,13.582677,58
-91,9.173228,58
-90,14.133859,58
-88,2.007874,58
-87,-2.4015749,58
-85,-1.8503937,58
-84,-2.4015749,58
67,43.622047,59
68,43.622047,59
69,33.425198,59
70,34.80315,59
71,26.811024,59
72,23.779528,59
76,25.984251,59
79,23.779528,59
82,29.84252,59
83,26.259842,59
84,24.606298,59
87,32.874016,59
88,32.322834,59
89,29.566929,59
90,29.291338,59
91,28.464567,59
92,29.566929,59
93,26.811024,59
95,27.086615,59
96,29.015749,59
97,27.362206,59
98,21.850393,59
173,29.015749,59
174,32.874016,59
175,30.944881,59
180,35.62992,59
-179,35.62992,59
-176,26.811024,59
-171,28.740158,59
-170,38.385826,59
-169,36.181103,59
-168,33.700787,59
-167,35.354332,59
-166,30.11811,59
-165,37.007874,59
-164,34.80315,59
-163,32.598427,59
-162,26.811024,59
-160,30.393702,59
-159,29.566929,59
-158,31.496063,59
-157,32.047245,59
-156,33.425198,59
-155,40.31496,59
-154,34.527557,59
-152,39.76378,59
-151,40.59055,59
-150,41.417324,59
-149,36.732285,59
-148,40.03937,59
-147,36.732285,59
-146,36.732285,59
-145,37.283466,59
-144,39.76378,59
-143,40.59055,59
-142,41.417324,59
-141,39.212597,59
-140,35.62992,59
-139,38.66142,59
-138,38.66142,59
-137,35.354332,59
-136,35.62992,59
-135,34.80315,59
-134,38.110237,59
-133,39.76378,59
-132,39.212597,59
-131,41.968502,59
-130,39.48819,59
-129,30.944881,59
-127,32.598427,59
-126,44.72441,59
-124,35.62992,59
-122,45.0,59
-120,44.44882,59
-119,45.0,59
-116,45.0,59
-115,43.622047,59
-114,39.212597,59
-113,27.086615,59
-112,35.07874,59
-111,37.834644,59
-110,41.14173,59
-109,37.834644,59
-108,33.425198,59
-107,34.25197,59
-106,32.047245,59
-105,29.291338,59
-104,33.425198,59
-103,29.291338,59
-102,25.984251,59
-101,16.889763,59
-100,12.755905,59
-99,14.409449,59
-98,20.748032,59
-97,12.755905,59
-96,10.0,59
-95,27.637794,59
-94,18.818897,59
-93,18.818897,59
-92,17.440945,59
-91,6.6929135,59
-90,-2.1259842,59
-89,-0.7480315,59
-87,-7.3622046,59
-85,-7.6377954,59
-84,5.866142,59
-83,3.6614172,59
-81,9.448819,59
-80,11.377953,59
-78,3.937008,59
65,43.897636,60
66,41.417324,60
67,42.795277,60
69,41.417324,60
70,30.66929,60
73,20.47244,60
77,26.535433,60
80,19.921259,60
82,30.11811,60
83,26.535433,60
84,32.874016,60
85,28.740158,60
88,25.708662,60
89,27.913385,60
90,25.708662,60
96,24.33071,60
97,25.15748,60
98,21.023623,60
173,32.874016,60
174,32.598427,60
175,29.84252,60
179,35.90551,60
180,37.559055,60
-179,39.48819,60
-177,30.66929,60
-176,32.874016,60
-175,35.354332,60
-174,28.464567,60
-173,39.76378,60
-172,29.291338,60
-171,37.007874,60
-170,36.181103,60
-169,30.944881,60
-168,36.732285,60
-167,37.283466,60
-166,35.90551,60
-165,36.732285,60
-164,33.97638,60
-163,38.110237,60
-162,30.393702,60
-161,31.771654,60
-160,34.25197,60
-159,32.598427,60
-158,35.62992,60
-157,37.007874,60
-156,36.732285,60
-155,36.45669,60
-154,41.692913,60
-153,45.0,60
-152,40.59055,60
-151,39.48819,60
-150,37.834644,60
-149,40.03937,60
-148,33.149605,60
-147,40.03937,60
-146,38.937008,60
-145,36.45669,60
-144,42.244095,60
-143,41.417324,60
-142,40.31496,60
-141,36.181103,60
-140,35.90551,60
-139,35.62992,60
-138,35.354332,60
-137,34.25197,60
-136,36.181103,60
-135,37.283466,60
-134,35.90551,60
-133,38.110237,60
-129,43.897636,60
-128,37.007874,60
-127,36.45669,60
-126,41.417324,60
-125,43.070866,60
-124,33.97638,60
-123,44.17323,60
-121,45.0,60
-120,43.070866,60
-116,37.007874,60
-115,45.0,60
-114,35.90551,60
-113,40.31496,60
-112,40.03937,60
-111,37.007874,60
-110,32.598427,60
-109,31.496063,60
-108,38.385826,60
-107,37.834644,60
-106,35.90551,60
-105,35.62992,60
-104,32.322834,60
-103,30.944881,60
-102,30.11811,60
-101,25.15748,60
-99,17.440945,60
-98,5.3149605,60
-97,24.33071,60
-96,27.086615,60
-95,26.811024,60
-94,27.637794,60
-93,20.748032,60
-92,19.094488,60
-91,13.582677,60
-90,4.7637796,60
-89,2.2834647,60
-88,-1.023622,60
-84,-10.944881,60
-83,-6.8110237,60
-82,14.133859,60
-80,2.8346457,60
-79,10.551181,60
-59,19.921259,60
66,38.385826,61
68,33.97638,61
69,41.14173,61
70,36.181103,61
71,25.708662,61
72,27.086615,61
73,29.566929,61
74,28.188976,61
75,32.322834,61
76,35.90551,61
77,25.15748,61
79,28.188976,61
80,32.322834,61
81,32.598427,61
82,27.637794,61
97,24.88189,61
98,21.574802,61
99,23.228346,61
170,30.66929,61
171,31.220472,61
174,27.362206,61
177,29.015749,61
178,36.45669,61
179,39.212597,61
-179,37.007874,61
-178,39.76378,61
-177,38.385826,61
-175,38.937008,61
-174,36.732285,61
-173,38.110237,61
-172,39.48819,61
-171,39.76378,61
-169,34.25197,61
-168,42.519684,61
-167,37.834644,61
-166,38.385826,61
-165,41.14173,61
-164,38.385826,61
-163,36.45669,61
-162,32.322834,61
-161,32.598427,61
-160,35.07874,61
-159,38.385826,61
-158,37.559055,61
-157,37.834644,61
-156,38.385826,61
-155,37.834644,61
-154,38.110237,61
-153,37.559055,61
-152,36.45669,61
-151,41.692913,61
-150,41.692913,61
-149,45.0,61
-148,43.897636,61
-147,45.0,61
-146,37.007874,61
-145,40.31496,61
-144,43.070866,61
-143,44.44882,61
-142,39.76378,61
-141,35.90551,61
-140,35.62992,61
-139,36.45669,61
-138,27.913385,61
-137,31.771654,61
-136,33.97638,61
-135,33.700787,61
-134,35.62992,61
-133,38.385826,61
-132,36.732285,61
-129,45.0,61
-127,35.90551,61
-124,41.692913,61
-123,45.0,61
-121,45.0,61
-120,45.0,61
-119,38.110237,61
-118,45.0,61
-117,45.0,61
-116,42.244095,61
-115,45.0,61
-114,33.425198,61
-113,38.937008,61
-112,29.015749,61
-111,31.771654,61
-110,32.874016,61
-109,40.31496,61
-108,40.03937,61
-107,40.866142,61
-106,39.48819,61
-105,41.417324,61
-104,38.385826,61
-103,36.732285,61
-102,34.527557,61
-100,31.771654,61
-99,27.362206,61
-98,23.228346,61
-94,25.708662,61
-93,22.677166,61
-92,24.055119,61
-90,18.543306,61
-83,-6.5354333,61
-82,1.1811024,61
-80,6.141732,61
-79,12.480315,61
-78,6.6929135,61
-59,19.921259,61
65,38.66142,62
66,38.385826,62
71,29.84252,62
72,26.259842,62
73,31.220472,62
76,35.07874,62
77,32.598427,62
78,30.944881,62
79,33.97638,62
80,33.97638,62
97,24.055119,62
167,37.007874,62
168,33.97638,62
170,25.984251,62
171,31.220472,62
172,22.401575,62
173,29.84252,62
176,30.944881,62
177,37.283466,62
179,41.968502,62
180,44.17323,62
-177,43.34646,62
-175,39.48819,62
-174,43.34646,62
-173,45.0,62
-172,40.59055,62
-171,41.692913,62
-170,41.14173,62
-169,41.692913,62
-168,40.59055,62
-167,40.866142,62
-166,40.59055,62
-165,40.59055,62
-164,41.968502,62
-162,33.425198,62
-161,31.496063,62
-160,33.700787,62
-159,39.76378,62
-158,36.45669,62
-157,39.48819,62
-156,41.417324,62
-155,38.937008,62
-154,39.212597,62
-153,38.385826,62
-151,40.31496,62
-150,42.519684,62
-149,45.0,62
-148,45.0,62
-147,45.0,62
-145,42.244095,62
-144,45.0,62
-143,44.17323,62
-142,39.48819,62
-141,39.76378,62
-140,43.070866,62
-139,37.559055,62
-138,33.97638,62
-137,36.181103,62
-136,35.354332,62
-135,36.732285,62
-134,36.181103,62
-133,38.110237,62
-132,39.48819,62
-128,33.425198,62
-124,45.0,62
-123,45.0,62
-122,45.0,62
-121,45.0,62
-119,45.0,62
-117,45.0,62
-116,42.244095,62
-115,41.417324,62
-114,32.598427,62
-113,36.732285,62
-112,31.771654,62
-111,41.14173,62
-110,38.66142,62
-109,41.14173,62
-108,41.14173,62
-107,40.59055,62
-106,37.834644,62
-105,38.110237,62
-104,35.90551,62
-103,35.62992,62
-102,35.90551,62
-100,35.07874,62
-99,32.047245,62
-97,28.188976,62
-96,24.33071,62
-95,16.338583,62
-94,11.929133,62
-92,14.6850395,62
-80,25.433071,62
-79,22.401575,62
67,45.0,63
71,35.90551,63
72,24.88189,63
75,33.425198,63
76,38.110237,63
77,36.732285,63
78,32.047245,63
79,30.944881,63
80,30.944881,63
81,40.866142,63
82,32.322834,63
99,21.574802,63
166,26.811024,63
167,24.606298,63
168,29.84252,63
169,27.086615,63
170,32.322834,63
175,38.66142,63
176,37.283466,63
177,38.110237,63
178,38.937008,63
180,45.0,63
-179,43.622047,63
-177,40.31496,63
-175,40.59055,63
-174,45.0,63
-173,43.070866,63
-172,45.0,63
-171,43.34646,63
-170,42.795277,63
-169,42.244095,63
-167,38.66142,63
-166,41.692913,63
-165,38.937008,63
-164,38.110237,63
-162,33.700787,63
-161,34.527557,63
-160,36.45669,63
-159,37.007874,63
-158,37.007874,63
-157,38.110237,63
-156,39.212597,63
-155,38.66142,63
-154,39.212597,63
-153,42.519684,63
-151,38.937008,63
-150,40.31496,63
-149,44.72441,63
-148,43.622047,63
-147,45.0,63
-144,45.0,63
-143,43.34646,63
-142,41.968502,63
-141,42.795277,63
-140,45.0,63
-139,41.692913,63
-138,34.80315,63
-137,36.181103,63
-136,37.559055,63
-135,37.007874,63
-134,39.76378,63
-133,39.212597,63
-132,40.866142,63
-131,42.244095,63
-123,45.0,63
-122,45.0,63
-121,41.14173,63
-120,43.622047,63
-119,43.070866,63
-118,40.31496,63
-117,44.17323,63
-116,44.44882,63
-115,45.0,63
-113,39.76378,63
-112,35.62992,63
-111,39.212597,63
-110,38.66142,63
-109,38.110237,63
-108,37.283466,63
-107,36.732285,63
-106,34.25197,63
-105,39.48819,63
-104,40.03937,63
-103,37.834644,63
-102,43.622047,63
-101,35.354332,63
-100,33.97638,63
-99,32.874016,63
-96,30.11811,63
-94,25.15748,63
-88,22.401575,63
-80,15.787401,63
-79,25.15748,63
-78,18.267717,63
-77,9.448819,63
68,43.622047,64
71,44.17323,64
72,31.496063,64
74,29.291338,64
75,30.944881,64
76,34.527557,64
77,32.874016,64
78,38.66142,64
80,33.97638,64
81,37.834644,64
82,24.606298,64
166,27.086615,64
167,35.354332,64
168,37.559055,64
169,37.559055,64
170,36.45669,64
171,37.559055,64
173,30.66929,64
174,33.425198,64
175,37.007874,64
176,41.14173,64
179,40.31496,64
-178,44.72441,64
-177,45.0,64
-174,41.968502,64
-173,33.149605,64
-172,38.66142,64
-171,43.070866,64
-170,42.519684,64
-169,40.866142,64
-168,41.14173,64
-166,41.968502,64
-162,33.425198,64
-161,36.181103,64
-160,35.90551,64
-159,36.732285,64
-158,37.834644,64
-157,40.03937,64
-156,39.212597,64
-155,41.14173,64
-154,38.66142,64
-153,39.212597,64
-151,43.897636,64
-150,42.795277,64
-149,37.834644,64
-148,40.31496,64
-147,45.0,64
-146,44.44882,64
-143,43.897636,64
-142,45.0,64
-141,45.0,64
-140,42.795277,64
-138,39.48819,64
-137,36.181103,64
-136,37.007874,64
-135,36.732285,64
-134,40.866142,64
-133,42.244095,64
-132,41.14173,64
-131,42.795277,64
-130,33.97638,64
-120,44.44882,64
-119,45.0,64
-118,44.72441,64
-117,45.0,64
-116,43.070866,64
-115,42.244095,64
-113,37.283466,64
-112,30.393702,64
-111,32.598427,64
-110,37.283466,64
-109,41.692913,64
-108,36.45669,64
-107,36.45669,64
-106,37.007874,64
-105,34.80315,64
-104,38.110237,64
-103,36.732285,64
-102,38.385826,64
-101,38.66142,64
-100,35.07874,64
-99,30.944881,64
-97,29.566929,64
-96,29.84252,64
-95,30.11811,64
-93,28.740158,64
-92,25.984251,64
-90,22.677166,64
-88,21.574802,64
-82,17.992126,64
-81,13.858268,64
-80,25.15748,64
-79,15.23622,64
-78,13.858268,64
-71,17.440945,64
-62,20.47244,64
68,45.0,65
72,30.944881,65
75,30.66929,65
76,35.62992,65
77,33.97638,65
78,32.322834,65
79,37.559055,65
80,29.291338,65
167,39.48819,65
168,40.03937,65
169,39.76378,65
170,37.834644,65
172,31.220472,65
173,33.97638,65
174,41.968502,65
175,38.385826,65
176,30.66929,65
178,31.220472,65
-179,35.07874,65
-178,42.795277,65
-177,37.834644,65
-174,45.0,65
-173,42.795277,65
-172,39.212597,65
-171,42.795277,65
-170,43.070866,65
-169,40.59055,65
-168,38.937008,65
-167,40.59055,65
-166,43.34646,65
-163,35.62992,65
-162,37.834644,65
-161,36.732285,65
-160,35.90551,65
-159,36.45669,65
-158,36.181103,65
-157,40.31496,65
-156,40.866142,65
-155,43.34646,65
-154,39.212597,65
-153,37.283466,65
-152,42.795277,65
-151,44.17323,65
-150,42.795277,65
